"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mauritius","MUS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","956645875.005881","1175230799.75809","1184708882.23494","1349318561.33239","1256357353.58852","1296522845.61216","1250260258.47533","1305073285.59944","1215158229.1174","1275101630.83147","1269971348.39269","1324244379.73826","1434770611.27106","1606680325.40292","1748258203.23381","1764099000.87131","2183115628.45928","2326057723.32137","2415164484.15194","2500094365.0639","2248553408.33276","2380821254.98729","2511696807.07746","2521336581.61423","2639798699.71403","2823382852.51785","3098437750.79846","3373921085.22601","3603055765.11652","3763937559.43094","4034441844.05055","4213387344.00584","4487792561.84826","4715865005.16452","4910919918.93151","5121487228.29028","5407667941.33109","5715227834.38157","6062253049.4966","6220534375.14893","6730791855.59575","6956107854.23256","7068443337.88459","7487280094.82553","7811480809.50426","7950333241.41915","8337160251.7456","8814630766.63288","9289471624.25339","9597424761.29619","10017523547.3152","10425991883.2378","10790496900.1707","11153101416.1964","11579927241.3987","12007291045.6489","12471068851.5812","12962177523.4319","13481538349.276","13871328044.4569","11853530018.6947","12257000314.8444","13345407871.3997","14274019706.2322",
"Malawi","MWI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","944667422.052467","1016836214.17222","1023632388.92753","1009392858.66261","1036253845.01141","1177355281.63519","1333343510.54154","1430431584.17986","1402923252.37567","1485448247.09755","1492567970.50287","1734641056.58615","1842732594.90294","1885127635.56401","2020403708.84801","2143382122.78127","2250502600.77476","2361183024.62945","2591281916.70669","2705198653.49515","2716201951.97077","2572511628.91376","2636913267.75247","2734972402.74032","2881575238.55505","3013291524.40408","3006818901.85303","3055686904.11738","3152774981.33553","3195170015.75936","3377048507.11464","3671872668.44803","3402615041.1934","3732391066.97556","3350187439.51753","3910634175.57071","4196762833.82417","4355921668.80995","4525595860.31768","4663277073.7166","4736773940.22414","4501121160.07797","4577640221.12665","4838823865.4769","5101112194.49939","5267853576.18411","5515442681.90011","6044925172.5381","6506741521.25712","7048630102.94242","7533157578.02466","7904743381.81252","8054933506.12398","8490733601.03216","8968360291.05329","9219474379.31534","9449961238.70793","9827959688.29237","10255826273.6034","10842133933.6548","10928176721.465","11426314939.8368","11531564448.5797","11749794461.0779",
"Malaysia","MYS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","10075053649.8072","10840555621.6448","11536630907.8954","12383281583.8406","13046897050.9237","14049533276.9683","15147744693.7571","15732015396.7718","16987114742.2068","17817535562.9787","18884189212.4274","20779153503.2444","22729992899.4898","25389647919.0597","27501726905.7384","27722034464.7822","30927669086.1643","33325509326.093","35542952796.7525","38865898972.0635","41758231849.7993","44657131817.3834","47311173244.6651","50269176995.279","54170965009.8042","53615577053.7607","54280729183.0432","57098947792.52","62773281162.3831","68460289886.5035","74627553679.509","81751102498.1732","89014784403.7144","97822746879.1401","106834219205.048","117335045630.591","129071719045.017","138523307832.505","128328802476.716","136205126470.557","148271359064.948","149038923296.259","157073594223.932","166165798103.902","177437551536.374","186898768708.901","197336779111.682","209766600383.972","219902039818.778","216573759299.08","232654030399.227","244970531973.676","258378881826.473","270506469604.101","286755041078.03","301355266964.947","314764917575.088","333061328477.268","349191778300.005","364602265936.14","344706479641.244","356134704342.139","387694727478.777","401479163711.428",
"North America","NAC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3709291339395.36","3797031141979.68","4032407343517.87","4212520854023.33","4459706808968.26","4744809287985.11","5054342068337.02","5183175369929.1","5432730285504.36","5609466833811.43","5633795148557.55","5822622966979","6129774411179.04","6481135282572.89","6467016893579.37","6463542412523.93","6814741556962.31","7123436129079.33","7506484809174.98","7747670295738.21","7744253088959.09","7946713305977.78","7793724581286.92","8137150263972.88","8716382142806.2","9083723343722.63","9388057151840.77","9717257463266.06","10125057004763.8","10485281074257.3","10668190145468.4","10639054442892.9","10991016160023.7","11292663316002.5","11751612160254.7","12067144337586.4","12502444621385.5","13056831102712.6","13636174613543","14292758795832.4","14887619188715.7","15040994797665.1","15311920325585.2","15727951120452.9","16323627679673.2","16888634667144","17357178531022.8","17705725090421.3","17737883003412.7","17275880746723.3","17746468684622.6","18045711648016.1","18450545281042.3","18844187090398.1","19324609678599.6","19858182357217.1","20207172753017.1","20712926958238.1","21323521911163.3","21863084972713.5","21341079073392.8","22620877183850","23211640827497.6","23852818786502.6",
"Namibia","NAM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","3477739161.30949","3511523641.00858","3497544590.4164","3433768600.46996","3425634293.66579","3441535103.59146","3605602362.64102","3733737146.75807","3764097990.89465","3834060337.80812","3912561187.29612","4232045772.77894","4536302039.10592","4464649372.02005","4541882425.73877","4718971067.42416","4869568737.86144","5075069422.96386","5242119678.32805","5418741285.63406","5607973667.33031","5674032719.94258","5945742924.34569","6197830193.6963","6958275950.69608","7134269025.97086","7638888381.86825","8049405616.20712","8262699735.19694","8287154923.12437","8787636883.68937","9235045191.83414","9702493818.43111","10247261642.7308","10871578021.6669","11335161083.5061","11338991738.8743","11222512162.9739","11341464002.1253","11246291861.588","10335184546.1643","10707646943.9364","11280470086.908","11749736035.6202",
"New Caledonia","NCL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8738203074.3957","","","","","","","","",
"Niger","NER","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2602180352.66278","2720485699.01606","3000116629.79645","3282974505.52137","3287276511.73776","3514748216.63627","3501304403.14799","3505606409.36438","3519050222.85266","3325997034.48358","3427632150.81038","3622298371.03122","3435160573.56497","2849548703.9568","3099603386.06155","3013025467.74032","3033459908.97494","3268995364.33056","3709414436.8571","3974526140.88837","3876950088.1899","3870062063.28482","3954215023.32993","3801438868.18018","3162043118.60555","3406093636.53018","3622453380.98841","3625651332.08849","3874775278.55005","3911858659.29872","3860672838.20896","3843705601.8807","3920608632.47669","3933219484.77413","4006172005.58166","4104613431.71867","4108739820.30038","4171499823.06338","4587507438.32542","4577434991.48422","4522117708.50312","4850791323.99035","5089376067.96136","5199846593.3602","5218763717.35798","5601396628.31908","5933618261.55882","6120095511.70958","6593265446.85522","6722664934.31258","7299346341.92573","7471447186.58798","8259606009.352","8698614858.59842","9276388744.59484","9683867926.44282","10239808436.9433","10752347793.0235","11527744540.163","12212475570.6373","12646096746.8881","12821067681.4111","14346774735.5026","14705444103.8902",
"Nigeria","NGA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","65552393151.303","65678119684.674","68372888067.7204","74238337576.4328","77913498064.0117","81719554395.0983","78246053144.3064","65927285449.6722","65104275426.9755","80857806917.0942","101078114311.651","115469142733.235","119353827264.391","125790293297.198","139829338541.911","132519413714.665","144502285208.379","153207273164.612","144376163268.424","154135170311.433","160616293802.831","139530778712.877","130037957319.957","115832500285.928","114540246019.712","121313042218.594","121386976784.822","125271512342.57","134458956986.461","137039737057.515","153178750575.315","153727670613.193","160847095650.799","157573666209.79","154713823159.432","154601400725.054","161088358074.458","165819683303.941","170099910681.03","171093510004.149","179675448843.373","190308075297.965","219480696548.006","235606371240.501","257401275803.762","273974099482.934","290575362867.503","309727563830.14","330679000570.778","357255424171.356","385856064172.784","406337011591.35","423525315758.054","451780110046.797","480286163931.15","493026682800.63","485055087455.82","488964081500.901","498365674277.734","509371727735.743","500232309808.216","518476715283.896","535335926240.996","550647684655.998",
"Nicaragua","NIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2980622816.96772","3204102267.46083","3553054583.66804","3939110992.0478","4399927065.42702","4819026974.65021","4978109628.1682","5325059666.91549","5396573091.0223","5733195341.63701","5810812864.63604","6002846080.49484","6136152657.56455","6529910431.04564","7456663077.76226","7445235973.17398","7833092153.50073","8488602945.28685","7823198306.14932","5751710143.97656","6016963617.31155","6339670836.69746","6287916178.21298","6577991058.44262","6474973540.86569","6210674737.08433","6147492974.01158","6104069976.56115","5344124127.48289","5251231689.17566","5248474807.17566","5238540415.65227","5258779337.30709","5238115697.67634","5412949653.13769","5732958253.285","6096672509.86972","6338506226.5357","6573771387.23842","7036300000.38266","7324900195.21078","7541779025.83162","7598639429.85538","7790180833.57528","8204008527.12787","8555336851.9189","8910657066.79659","9362945757.5093","9684541612.02966","9365795056.29032","9778793416.44377","10396566381.096","11071925173.7434","11617340945.6672","12173404097.2463","12756685550.3389","13338767298.6815","13956690226.4274","13487230761.4818","13096501920.7484","12866533516.5017","14193856859.1735","14726450786.5827","15399335188.1835",
"Netherlands","NLD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","165062637073.165","165550474204.933","176879933027.146","183291161162.735","198458328662.24","215611270416.421","221521400295.594","233217762898.911","248181327171.363","264138019221.936","280356573541.047","292459511838.803","302794664357.439","319279480689.555","330258601146.987","330265301495.334","344982945608.959","353678035034.392","363214068660.145","370529802783.85","375501994932.642","372559517928.138","367936959919.491","375553101315.41","387051331788.005","397037951912.796","408103303712.087","415984792882.39","430299740401.875","449319496339.615","468115532317.115","479533499517.689","487714681433.904","493847947756.374","508471242222.319","524315389197.463","542250002695.22","565287383585.328","591560722063.179","621395031068.362","647616371115.081","662664227345.701","664292962312.29","664942855049.922","678350164439.719","692147557481.115","716631413655.269","744474740611.177","760233900008.412","732369119511.251","742031413484.932","755190191987.229","747805360729.234","747579280835.076","759634819632.632","775743675302.734","794549918798.828","816650691068.16","835096710123.568","854304699361.253","821260591753.75","872809728969.262","916513359627.026","917196718601.978",
"Norway","NOR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","68793506120.5777","73109153568.8942","75166405041.5047","78011485856.7643","81919589027.6677","86249538034.6903","89515388224.6616","95115541634.8423","97265034483.756","101646446369.396","103621742275.499","109500837036.272","115337893975.406","120566084530.33","125294905445.903","131499638317.66","139160194275.085","144950253177.638","150558892218.663","157142089490.545","164314436292.239","166940746098.998","167333595122.455","173981771210.086","184511811511.832","194758499534.98","202630856670.456","206183982639.248","205657951844.58","207793200372.016","211808370362.716","218341469463.677","226145995659.812","232580262478.041","244337831972.719","254491515965.692","267287258447.866","281412338534.67","288922351968.585","294908959388.24","304696827529.193","310995308463.367","315279446109.331","318258551203.885","331035320863.904","339924026041.128","348291164617.133","358440508422.031","360167903275.809","353179332437.739","355959036891.599","359894719437.842","369676511315.49","373433130102.304","381081533533.12","388159512245.53","392680500155.007","402355151389.893","405690275911.956","410249333471.117","405005642244.497","420836044228.583","433484840343.081","435564038441.666",
"Nepal","NPL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3312007761.75636","3375209678.85925","3439686985.43509","3504872894.04063","3768875641.6126","3723528943.78579","3985689329.11524","3923054320.96154","3949553904.15476","4125839146.34731","4232120437.9241","4181530376.86702","4311902146.17686","4291354368.62072","4563151175.75162","4629612136.04912","4833247300.78379","4979065088.23782","5198429819.63444","5321574269.33285","5198145984.11468","5631773977.62426","5844619815.88407","5670601763.15115","6219580092.51561","6601767395.36014","6903181024.46915","7020232622.83629","7560566498.87752","7887912410.008","8253520017.23047","8779116585.00696","9139622809.39563","9491484580.52648","10271305209.265","10627560489.2414","11193827112.9875","11758960072.8988","12113656106.9535","12648180059.6101","13432367221.0195","14077106359.8202","14094019042.6825","14650033415.89","15336036356.9726","15869604827.464","16403555897.1058","16963173094.5667","17998713599.3171","18814609456.1982","19720799061.8121","20395607080.0478","21348110877.0432","22100664484.6361","23429242138.2095","24360801286.7638","24466311259.2881","26662720369.2492","28695053195.3457","30605298792.5448","29880069318.7261","31325711777.1674","33089761145.0969","33735853500.29",
